review_card_id,lesson_id,course_id,grade_level,title,source,lesson_source_hash,review_card_hash,course_source,course_source_hash,lesson_course_basis_hash,review_basis_hash,card_status,queue_source_status,complete_disposition_status,complete_disposition_decision,visual_status,grade_language_status,progression_status,open_queue_rows,duplicate_status,duplicate_cluster_count,duplicate_placement_count,within_lesson_duplicate_groups,duplicate_cluster_ids,standards_status,standards_evidence_map_status,standards_dossier_count,standards_pending_edges,standards_approved_edges,standards_rejected_edges,standards_needing_exact_benchmark,standards_frameworks,standards_candidate_codes,standards_edge_ids,prior_interaction_classification,assessor_tasks
S244-RC-alg1-04-02,alg1-04-02,solving-equations,9,The Flip Rule,content/courses/solving-equations/lessons/alg1-04-02.json,477b2f48a7e2413a0c5d4e2f5584b3788622e6683671cf7b69703b1405ce194e,adf0976b8b667ade648e228457f8f22761e494a1f2c1c0a04be185b7535f875c,content/courses/solving-equations/course.json,3d44603465f123e7b7a8bf6e2bcaafd454af2126e0895d9a4c19f850eb176089,5841e1f45503f130e8bfd791c86b3c1212560d051cf33057608d7a80cbd34066,3f781058154c0c00e6496115162da198c0df90f6778d09bdca9af12e899bd7f7,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,CA-HSA HSA MA.HS.HSA NY-HSA §111.39,1c0b973585e39a39d5bbc165 50403a94a25811411e77dabb 59ed3efe16ec4afc186a1100 a5cd04a9d24524360f5abb1e aefc7fb91e53f830ce24f328,KEEP,
S244-RC-alg1-04-03,alg1-04-03,solving-equations,9,Inequalities on Both Sides,content/courses/solving-equations/lessons/alg1-04-03.json,54a4fb75da2b795aee552c799adf737d5dbabd8fdfff8dac59a90f46949eabb8,33cb12c794de5d106abcf642b30383605db124f57b70d06ed462a9256e7216f8,content/courses/solving-equations/course.json,3d44603465f123e7b7a8bf6e2bcaafd454af2126e0895d9a4c19f850eb176089,759e58598446c717275f21711adcbf7a1260a675bd0c3ac341ac2fc3eaa1ccd3,61aecd920a10cab13a2430588526a486b2ce52ed596eeb5a2febd58e6af901f8,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,CA-HSA HSA MA.HS.HSA NY-HSA §111.39,386a583fa4b70419d4e5751a 690d00fb539af9e45be11293 ba687a924a29bfd7ff9aceac c17fa6e442fb1958b63bba94 ebbe74e5b30f34cf5a259905,KEEP,
S244-RC-as-01-01,as-01-01,add-subtract-20,1,Counting On from a Number,content/courses/add-subtract-20/lessons/as-01-01.json,d45582e10eeccf8f2d49c90652eb4370a7320ff7af7936f3cde66e7f74bed85f,7112bd49d8ed20f80342fc2e19e1a4c9c79c20dea8b79901c725d6f216501c66,content/courses/add-subtract-20/course.json,286719c8849643fc15e0e9e0e899669b2a73ee22b49a1c618726f59f5e117cd9,b08d76bbe00ceb4bca38dcab4406f93699a904f2ff47792bce20a43cacf100cb,14ba44122da807fa89cab48a5ebfd1c15efe15ef2df7ca666e09ff4c7b187a9d,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,1.OA CA-1.OA MA.1.OA NY-1.OA §111.3,0f0cea8ff292dcb9f8bd84b3 1036505551b9b6f875a717a1 12ccaea2e0f3229ed3349807 56a1b32a0373a670476959c7 b4997fbf0fdeffc3bbcafbf4,KEEP,
S244-RC-as-01-02,as-01-02,add-subtract-20,1,"Count On 1, 2, 3",content/courses/add-subtract-20/lessons/as-01-02.json,c07d196609921872a019779ae3a0d3482195dea21e416c8678e9379fc54057f4,6436f770863aaffdf07714eeaeebf25b21c62e22043cdf2842ecf462e67f691b,content/courses/add-subtract-20/course.json,286719c8849643fc15e0e9e0e899669b2a73ee22b49a1c618726f59f5e117cd9,911c54914f27296d2b61801e2707505d6040c281e12d825995352cc09c145241,05562744e949410337b47cbe1ffb2d394bd1831fdab39d6fbd10cca519ba2fac,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,1.OA CA-1.OA MA.1.OA NY-1.OA §111.3,142679d3280544861adfc61e 1dd03676021c08ec56b4e598 27f10af9a6ac16a4564eb89a 30567a7fb50e62f2209229cc ad45d575615b4f9093d9d9b5,KEEP,
S244-RC-as-01-03,as-01-03,add-subtract-20,1,Start with the Bigger Number,content/courses/add-subtract-20/lessons/as-01-03.json,1c1c8ea5433cef721085eeba07a8976dc404e21fd9e4c856c20c774e4c712bfa,abbd19f991d5020cf2563759e8990b3b37050c1c4f3f3afb254bd8a39855c055,content/courses/add-subtract-20/course.json,286719c8849643fc15e0e9e0e899669b2a73ee22b49a1c618726f59f5e117cd9,406c9696553c1a943377d933ddffb1cc2719a71d31818c6ed607c2b54b4f3499,65062f868d20ce47128756cf66e827251d95ffccc3816fb1e4816ffbda28b13d,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,1.OA CA-1.OA MA.1.OA NY-1.OA §111.3,2580a4d2ebd933656994f498 37e2379c42bce40fdcba952e 8b0aa7f0ca30c1e4fa47a974 929ce2fc514957aa24abb870 b11ba06ddca451a90f7c1bd2,KEEP,
S244-RC-as-02-01,as-02-01,add-subtract-20,1,Partners of Ten,content/courses/add-subtract-20/lessons/as-02-01.json,0e38ba58fae33925d326a27403b6981b059361205ddcaf65cef595fd14f9afdf,a9f11e368edc811d627680d7c08d9f29733cd9c73b2310476ebbd2ab1dbe8aa9,content/courses/add-subtract-20/course.json,286719c8849643fc15e0e9e0e899669b2a73ee22b49a1c618726f59f5e117cd9,cbcc72a926f3c9ffcf7be6ab83236decf4e0aa0387cd3825f05162136428c9e9,8443f84bfaebee37fb79564554edb511b08719ab73537e3bcde0636152c6d164,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,1.OA CA-1.OA MA.1.OA NY-1.OA §111.3,3ccbb0c25f2768669904da50 5e83e257bec3966ed085ec4b 766529da8830e9891bcbdc1f d671b842ad008eca8e5a6623 ec1aac367bd6c888c0003ebe,KEEP,
S244-RC-as-02-02,as-02-02,add-subtract-20,1,Split to Make Ten,content/courses/add-subtract-20/lessons/as-02-02.json,4d31cc97423c06c56dd80f9ff38f4bf706673ff4757ee988dfa30e85cbfda30d,d90606e63409e35d5fd675bb940e5c5fb1c4792189739c3fed3558ba2816e3a8,content/courses/add-subtract-20/course.json,286719c8849643fc15e0e9e0e899669b2a73ee22b49a1c618726f59f5e117cd9,7635672c15b38bc06de6aa3e90e3b6a7aacd0d2a2d737e5223ccf91e7d14b749,894d961f5b037981a985a6185b43f3e2c32400bec168ab7a06dbda9837442497,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,1.OA CA-1.OA MA.1.OA NY-1.OA §111.3,08a11fa35c3fcf8fbe5a6e50 1f2e1dbe74f71dd69b9d899a b54839fae83f37671b24f69d d82541ba4f825ec713c14c77 dce2976283b134b1af4977d2,KEEP,
S244-RC-as-02-03,as-02-03,add-subtract-20,1,Adding by Making Ten,content/courses/add-subtract-20/lessons/as-02-03.json,31173485c5de4c627a1bcadccd9f4ae052051758a2d6a7682868629a5157f388,7a04e1fdec92f421e773890a21564dae5e6e7ceb201f87b15ad9711c4fa2c53d,content/courses/add-subtract-20/course.json,286719c8849643fc15e0e9e0e899669b2a73ee22b49a1c618726f59f5e117cd9,2a42e3acacb69d7ccf02a82946c788d13760a701085bf6d7c3c4ffc659cdd572,861d3dff191d794f7ac356dc86aa47550d90a99ed3832f0fd7960cc4f79e2d21,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,1.OA CA-1.OA MA.1.OA NY-1.OA §111.3,1d72e2140cec4264a34b1945 946e1e8e2aaae21511a0d570 9c0b5eb0f0e240b6514925e1 bd10ee932ed3ed437367850b e13492658861e58357c6f723,KEEP,
S244-RC-as-02-04,as-02-04,add-subtract-20,1,Make Ten: You've Got It,content/courses/add-subtract-20/lessons/as-02-04.json,978411e20e54f535d4991dac0e23715f68974ae9543415e32960eba53d0602f5,2fbd4a03cc0f1e12d4de911962b184ffb1f8245438e357d38debcd221326d55d,content/courses/add-subtract-20/course.json,286719c8849643fc15e0e9e0e899669b2a73ee22b49a1c618726f59f5e117cd9,a36858d924e7cca4777ebeb45d827484e0cf55d8e8d0f9c630405dccd61e6d4c,1cd301216d455f165a032e1e3b583239d8b899dfc24548731cdc7a1eea39ae46,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,1.OA CA-1.OA MA.1.OA NY-1.OA §111.3,1d72e2140cec4264a34b1945 946e1e8e2aaae21511a0d570 9c0b5eb0f0e240b6514925e1 bd10ee932ed3ed437367850b e13492658861e58357c6f723,KEEP,
S244-RC-as-03-01,as-03-01,add-subtract-20,1,Take Away,content/courses/add-subtract-20/lessons/as-03-01.json,9465fd4d3ea329ff313055fb53bfc63fdd980a29f60b320f5346dcea8bb48f34,8878aa9fa662c26ce937a4fbe67368d769ce75773fa097538d9f4a36ec139551,content/courses/add-subtract-20/course.json,286719c8849643fc15e0e9e0e899669b2a73ee22b49a1c618726f59f5e117cd9,815708cbb5b3ba928ae437612c7d95cf0634081f4a95a35fed7e25d2f38d5177,d9f57442824a45049b3a6c705cd46fafb456f16a67e43694153014ae4f3822ef,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,1.OA CA-1.OA MA.1.OA NY-1.OA §111.3,37123a894f9d8e7a10a6b6b4 550e43ce3eac35757fbe608d 89605cf567fdd96eb56a842c e8b5a6400fa25d1a492716ea f04c9b5d0f359bffbc5f932c,KEEP,
S244-RC-as-03-02,as-03-02,add-subtract-20,1,Counting Back,content/courses/add-subtract-20/lessons/as-03-02.json,31a56c3ebf1e188daf855582f49c4f69ef8c6922eadfa4d0e93a43a6cf7e0605,670502be7b5758d084bbac085329ccafd01c7c5c752c154216432568660f8ffc,content/courses/add-subtract-20/course.json,286719c8849643fc15e0e9e0e899669b2a73ee22b49a1c618726f59f5e117cd9,33be20ea6d52fbfd66875b6a69e189ddfae200bececcd6af6862e7930aa0ae94,bacebaf3e2334c75795bed6807824ab7a4430cfe2cdc8e87b0bf5b4d90c60125,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,1.OA CA-1.OA MA.1.OA NY-1.OA §111.3,8bbdf4f90568b3123e60ba15 944870aec163220d8abaca84 97764bd2c5f22101f5787998 c1a2605c5421c3a323995bdb d17c2cde22eb317414db5a2b,KEEP,
S244-RC-as-03-03,as-03-03,add-subtract-20,1,Finding the Difference,content/courses/add-subtract-20/lessons/as-03-03.json,7d0b93f44ead555b6102d6eaad0b5122d6e8b1afb977341a62af246b2ab2f941,ebc63fa155869650b2a949844bcbd7a892b69647b11b87f487c380ec10c7f473,content/courses/add-subtract-20/course.json,286719c8849643fc15e0e9e0e899669b2a73ee22b49a1c618726f59f5e117cd9,e7b670d5c77e76d35cb191e7d6137f8dd5161cbd7f7c7e9b0036d99a877ca1f4,a0f0e79efb5632e6c6fdef36a9809fd94e31951db97552cbafe6fb04df1f2005,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,1.OA CA-1.OA MA.1.OA NY-1.OA §111.3,20b4e0a94dbe95bf5469fce6 4d54d61d6eeaae99717f81c4 596220254b261914138b6c64 708871a39082f0fb49db984c ef1332b48905c06410a9d986,KEEP,
S244-RC-as-03-04,as-03-04,add-subtract-20,1,Subtraction Facts,content/courses/add-subtract-20/lessons/as-03-04.json,72bd56fb418cb7917507004e147c74cdf5ffdb773c7b96fd2751473b28306e18,5104280857223f93b91aa1c49a9a2d66e8ace89377b220a71420b3dccca4205f,content/courses/add-subtract-20/course.json,286719c8849643fc15e0e9e0e899669b2a73ee22b49a1c618726f59f5e117cd9,459857b1a8a5bdc7377cbaa988e1afbdfe926736390736b12f3703287655249b,749de56ac6daad65e6718d34c2ad0d2d01fc896312a9e5fad31054396840190f,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,1.OA CA-1.OA MA.1.OA NY-1.OA §111.3,02b6b3f9becab5d1c4102d31 580b031797fb53bee163011c 69c7eb35b5220af5ceef8362 ea7004fc0124f3b411353d52 f746218b22a87ffc40dce148,KEEP,
S244-RC-as-04-01,as-04-01,add-subtract-20,1,Fact Families,content/courses/add-subtract-20/lessons/as-04-01.json,97ff5f79bc6bd17ab91b70ccfaa3e66ae2c80eec264909579f2bd19794f664f4,05d72368f50b02da1c9acdb4ef44aed5ae27c991883680a3e63aad56603afb8a,content/courses/add-subtract-20/course.json,286719c8849643fc15e0e9e0e899669b2a73ee22b49a1c618726f59f5e117cd9,d34b8ca3f8300392f9450aeb9c54c6a103f2ea26fa3712a7eeb6f4d348ac13a6,65fdb1cd5abd82b8706698ca77f4f03536f306998213f55eef9ccdb267410309,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,OPEN_REPEAT_PURPOSE_OR_REDESIGN,1,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,1.OA CA-1.OA MA.1.OA NY-1.OA §111.3,080120318d7197c9980350cd 453b4c5342fe941081035537 ad2dd845c43abc947e33cbd8 bfc79264719c7b7577016ece fac9803e79f043d20295f35c,KEEP,PROGRESSION_AND_DUPLICATION_REVIEW
S244-RC-as-04-02,as-04-02,add-subtract-20,1,The Equal Sign Means Same As,content/courses/add-subtract-20/lessons/as-04-02.json,d21b30b69fd0020afbcc70a16080317c73639b60012a58c34a5baaa38f087628,16521d4f00c44038453eb7b6922e9a0e24887ef4005cb9311c9209e9ddba1e4b,content/courses/add-subtract-20/course.json,286719c8849643fc15e0e9e0e899669b2a73ee22b49a1c618726f59f5e117cd9,3999aa9c953e00487f6926a06ca75ebd16535d1254eb2e7a6255452bf13d42c6,70d54d57676c8c30d2cdd7e2abe77448d9bc0e631cf25c5dab822707348eedad,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,1.OA CA-1.OA MA.1.OA NY-1.OA §111.3,1b9204b2c8fa0370aa868863 2ca5ed7fecbc76e7ce2ac25c dab16165a8a25690c13f610e db6fddfc5f9f7da3fdc066bd fedab73e2514184587991c32,KEEP,
S244-RC-as-04-03,as-04-03,add-subtract-20,1,Find the Unknown,content/courses/add-subtract-20/lessons/as-04-03.json,5edafcecb9ccc7ab5e53b1f8f9f82751c767f787624665fcf79bbb26a48ab556,79f317fd2ab2fe718060a8c1682dc5ed4de61032beb4f22dd2e8eeeaa641aad4,content/courses/add-subtract-20/course.json,286719c8849643fc15e0e9e0e899669b2a73ee22b49a1c618726f59f5e117cd9,6805190673b2b1254a18957979be9235a26d2b8a1a26a3abaea710a67af6396a,0493225c3a5d704a92c545d3b936ab1e5a8c2cc86a3fc91a515c59c6cc809c8d,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,1.OA CA-1.OA MA.1.OA NY-1.OA §111.3,68d70e1a5b20a6b038f97631 8c6676641b981b37df1e9e2c 8e1559e9a7378ead8a3e02a0 9b8fcf0fbb4aa9ec15284720 c820e90f6590721609b6601d,KEEP,
S244-RC-as-05-01,as-05-01,add-subtract-20,1,Add To & Take From,content/courses/add-subtract-20/lessons/as-05-01.json,dd935116b4c252d0e730850bee4abe1ba36ed40a9c44aaaf1247d607137fe9cc,b3f4974e1de8d4cb0521a5ba9fd6024e5ace42400e57693a817da70678feb7fe,content/courses/add-subtract-20/course.json,286719c8849643fc15e0e9e0e899669b2a73ee22b49a1c618726f59f5e117cd9,d5a5bd4f8244e277935fad913124a432ee6ab10f00dcdf181dc16c3c34958e9a,255405612b174a43d7b69425118f77ceb6170d1b93910e0966cc3442337d733c,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,1.OA CA-1.OA MA.1.OA NY-1.OA §111.3,15eab773b7df831fd6de4814 1ad59db73762489a2a6df553 2de93f2046656aa13b13141b 64f3acbc108e8b4146dd2dd8 9111b65317c2c60759124d9f,KEEP,
S244-RC-as-05-02,as-05-02,add-subtract-20,1,Put Together & Take Apart,content/courses/add-subtract-20/lessons/as-05-02.json,4afad90d80a563a7fa1a12e0b751bc22bd29a72cd25d1abefb3ddb93daac52fd,cc42297d49f1b5e784410dd96a10f2992ae62f8814c33d39e9a0bda89b653f51,content/courses/add-subtract-20/course.json,286719c8849643fc15e0e9e0e899669b2a73ee22b49a1c618726f59f5e117cd9,3081a752c8302e7d57dfe5fa20156f8802e05e6a9e2a44b0a206f4d6672b2c7a,f66d62aea98361839ac51bdefa82361421c74360a97375bda8cf9bf5985c4227,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,1.OA CA-1.OA MA.1.OA NY-1.OA §111.3,44acaeb931f337d6a304da44 4af5b352a3ee0ad44ac9720a 5842e8f51194f2cbe1b883ae b6b4b8d9275066a049fa6f42 f03e2baa1cd71f06288999b9,KEEP,
